CÓDIGO_ALUNO,CLASS_x,ACTIVITY NAME,TYPE,STARTED,SKILL,DATA GMT,DATA HORARIO,YEAR,MONTH,DAY,CLASS_y,ACTIVITIES,BADGES,IN CLASS,POINTS,SPEAKING TASKS,SPEAKING SKILL,SPEAKING TOTAL,QUIZZES,QUIZZES SKILL,RATINGS,FEEDBACKS,LEVEL,GRADE,GRADE_NUM,LEVEL_NUM
aluno202,ymbb7,Time,Pick a pic,2019-05-20 05:14 GMT-3,,GMT-3,05:14,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno250,zocoy,Conversation at Starbucks,Dialogue Quiz,2019-05-20 05:13 GMT-3,0.8,GMT-3,05:13,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno220,2ziol,Places in NYC,Instructional,2019-05-20 05:13 GMT-3,,GMT-3,05:13,2019,05,20,2ziol,17,0,0,687,2,0,00:00:12,12,0.73,5,1,A1,8º ano,3,3
aluno49,eyk3i,American Food Stereotypes,Speaking Task,2019-05-20 05:12 GMT-3,,GMT-3,05:12,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno250,zocoy,Conversation Practice,Instructional,2019-05-20 05:12 GMT-3,,GMT-3,05:12,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno157,eyk3i,Feelings,Vocabulary Quiz,2019-05-20 05:12 GMT-3,0.92,GMT-3,05:12,2019,05,20,eyk3i,22,1,0,1489,16,0,00:05:36,6,0.63,0,12,A2,8º ano,3,4
aluno15,zocoy,Dating Roles for Men & Women,Speaking Task,2019-05-20 05:11 GMT-3,,GMT-3,05:11,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno250,zocoy,Responding to Greetings,Vocabulary Quiz,2019-05-20 05:11 GMT-3,0.5,GMT-3,05:11,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno202,ymbb7,At school,Vocabulary Quiz,2019-05-20 05:11 GMT-3,1,GMT-3,05:11,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno49,eyk3i,To Cook or Not to Cook?,Speaking Task,2019-05-20 05:10 GMT-3,,GMT-3,05:10,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno250,zocoy,Culture Tip - How's it Going?,Instructional,2019-05-20 05:09 GMT-3,,GMT-3,05:09,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno3,6ve7m,Health advice,Vocabulary Quiz,2019-05-20 05:09 GMT-3,0.33,GMT-3,05:09,2019,05,20,6ve7m,210,19,0,51029,112,0,00:23:33,95,0.26,323,67,A1,9º ano,4,3
aluno250,zocoy,American Greetings,Listening Quiz,2019-05-20 05:08 GMT-3,1,GMT-3,05:08,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno15,zocoy,Meeting the Family,Speaking Task,2019-05-20 05:08 GMT-3,,GMT-3,05:08,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno89,oiqy9,Which Cake?,Speaking Task,2019-05-20 05:08 GMT-3,,GMT-3,05:08,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno49,eyk3i,Dinner,Listening Quiz,2019-05-20 05:07 GMT-3,0.67,GMT-3,05:07,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno250,zocoy,My Favorite Place,Speaking Task,2019-05-20 05:07 GMT-3,,GMT-3,05:07,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno15,zocoy,Happy Couples,Pick a pic,2019-05-20 05:06 GMT-3,,GMT-3,05:06,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno29,2ziol,Feelings 2,Vocabulary Quiz,2019-05-20 05:05 GMT-3,0.72,GMT-3,05:05,2019,05,20,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno39,eyk3i,Dinner,Listening Quiz,2019-05-20 05:05 GMT-3,0.5,GMT-3,05:05,2019,05,20,eyk3i,146,0,0,9596,73,0,00:06:32,70,0.69,19,37,A2,8º ano,3,4
aluno202,ymbb7,To be,Grammar Quiz,2019-05-20 05:05 GMT-3,0.5,GMT-3,05:05,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno250,zocoy,Places in NYC,Pick a pic,2019-05-20 05:04 GMT-3,1,GMT-3,05:04,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno89,oiqy9,Preparing a Meal,Pick a pic,2019-05-20 05:04 GMT-3,0.75,GMT-3,05:04,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno15,zocoy,Teenage Dates,Speaking Task,2019-05-20 05:04 GMT-3,,GMT-3,05:04,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno49,eyk3i,Food,Vocabulary Quiz,2019-05-20 05:04 GMT-3,0.7,GMT-3,05:04,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno250,zocoy,Places in NYC,Instructional,2019-05-20 05:04 GMT-3,,GMT-3,05:04,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno250,zocoy,Places in NYC,Vocabulary Quiz,2019-05-20 05:03 GMT-3,1,GMT-3,05:03,2019,05,20,zocoy,15,0,0,484,5,0,00:00:20,7,0.78,1,1,A2,9º ano,4,4
aluno202,ymbb7,Seasons,Vocabulary Quiz,2019-05-20 05:01 GMT-3,1,GMT-3,05:01,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno49,eyk3i,Your Food Routine,Speaking Task,2019-05-20 05:01 GMT-3,,GMT-3,05:01,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno220,2ziol,Places in NYC,Vocabulary Quiz,2019-05-20 04:59 GMT-3,0.75,GMT-3,04:59,2019,05,20,2ziol,17,0,0,687,2,0,00:00:12,12,0.73,5,1,A1,8º ano,3,3
aluno39,eyk3i,Food,Vocabulary Quiz,2019-05-20 04:59 GMT-3,0.4,GMT-3,04:59,2019,05,20,eyk3i,146,0,0,9596,73,0,00:06:32,70,0.69,19,37,A2,8º ano,3,4
aluno15,zocoy,State of the World,Speaking Task,2019-05-20 04:59 GMT-3,,GMT-3,04:59,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,Dinner,Listening Quiz,2019-05-20 04:59 GMT-3,0.5,GMT-3,04:59,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno15,zocoy,Relationship with Parents 1,Speaking Task,2019-05-20 04:57 GMT-3,,GMT-3,04:57,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno49,eyk3i,One Food Forever,Speaking Task,2019-05-20 04:57 GMT-3,,GMT-3,04:57,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno202,ymbb7,Music,Vocabulary Quiz,2019-05-20 04:57 GMT-3,1,GMT-3,04:57,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno141,6ve7m,Food,Vocabulary Quiz,2019-05-20 04:55 GMT-3,0.9,GMT-3,04:55,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno49,eyk3i,International Foods,Speaking Task,2019-05-20 04:54 GMT-3,,GMT-3,04:54,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno179,6ve7m,Places in NYC,Pick a pic,2019-05-20 04:54 GMT-3,1,GMT-3,04:54,2019,05,20,6ve7m,21,1,0,1092,4,0,00:00:19,14,0.81,2,3,A1,9º ano,4,3
aluno15,zocoy,Museum of Feelings,Speaking Task,2019-05-20 04:54 GMT-3,,GMT-3,04:54,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,Your Food Routine,Speaking Task,2019-05-20 04:53 GMT-3,,GMT-3,04:53,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno185,ymbb7,My Friends,Vocabulary Quiz,2019-05-20 04:53 GMT-3,1,GMT-3,04:53,2019,05,20,ymbb7,6,0,6,1034,4,0,00:00:11,2,0.92,0,4,A0,9º ano,4,2
aluno89,oiqy9,Food,Vocabulary Quiz,2019-05-20 04:52 GMT-3,0.6,GMT-3,04:52,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno15,zocoy,Getting Angry 1,Speaking Task,2019-05-20 04:52 GMT-3,,GMT-3,04:52,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno202,ymbb7,Health advice,Vocabulary Quiz,2019-05-20 04:51 GMT-3,0.33,GMT-3,04:51,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno141,6ve7m,One Food Forever,Speaking Task,2019-05-20 04:50 GMT-3,,GMT-3,04:50,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno163,2ziol,Japan,Speaking Task,2019-05-20 04:49 GMT-3,,GMT-3,04:49,2019,05,20,2ziol,25,2,0,1361,7,0,00:00:14,15,0.56,4,5,A0,8º ano,3,2
aluno141,6ve7m,International Foods,Speaking Task,2019-05-20 04:47 GMT-3,,GMT-3,04:47,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno202,ymbb7,People,Vocabulary Quiz,2019-05-20 04:47 GMT-3,0.83,GMT-3,04:47,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno40,6ve7m,Japan,Dialogue Quiz,2019-05-20 04:46 GMT-3,0.83,GMT-3,04:46,2019,05,20,6ve7m,131,11,0,9482,60,0,00:03:28,68,0.66,17,6,A0,9º ano,4,2
aluno114,oiqy9,Japan,Dialogue Quiz,2019-05-20 04:46 GMT-3,0.57,GMT-3,04:46,2019,05,20,oiqy9,50,1,0,2766,14,0,00:00:32,35,0.63,12,10,A0,9º ano,4,2
aluno49,eyk3i,Typical Meals,Speaking Task,2019-05-20 04:45 GMT-3,,GMT-3,04:45,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno141,6ve7m,Typical Meals,Speaking Task,2019-05-20 04:44 GMT-3,,GMT-3,04:44,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno53,eyk3i,Places in NYC,Instructional,2019-05-20 04:43 GMT-3,,GMT-3,04:43,2019,05,20,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno202,ymbb7,Activities,Vocabulary Quiz,2019-05-20 04:43 GMT-3,0.5,GMT-3,04:43,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno141,6ve7m,Salty or Sweet?,Speaking Task,2019-05-20 04:41 GMT-3,,GMT-3,04:41,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno89,oiqy9,Past Simple II,Grammar Quiz,2019-05-20 04:41 GMT-3,0.5,GMT-3,04:41,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno53,eyk3i,Places in NYC,Vocabulary Quiz,2019-05-20 04:41 GMT-3,0.25,GMT-3,04:41,2019,05,20,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno15,zocoy,Relationships 1,Vocabulary Quiz,2019-05-20 04:41 GMT-3,0.72,GMT-3,04:41,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,Order a Meal,Speaking Task,2019-05-20 04:39 GMT-3,,GMT-3,04:39,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno202,ymbb7,Japan,Dialogue Quiz,2019-05-20 04:38 GMT-3,1,GMT-3,04:38,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno15,zocoy,Public Proposal 1,Speaking Task,2019-05-20 04:38 GMT-3,,GMT-3,04:38,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno44,eyk3i,On Vacation,Vocabulary Quiz,2019-05-20 04:38 GMT-3,0.83,GMT-3,04:38,2019,05,20,eyk3i,104,10,0,7828,55,0,00:02:10,46,0.68,11,21,A1,8º ano,3,3
aluno53,eyk3i,Japan,Speaking Task,2019-05-20 04:37 GMT-3,,GMT-3,04:37,2019,05,20,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno89,oiqy9,Japan,Speaking Task,2019-05-20 04:37 GMT-3,,GMT-3,04:37,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno89,oiqy9,Japan,Speaking Task,2019-05-20 04:37 GMT-3,,GMT-3,04:37,2019,05,20,oiqy9,44,3,0,3582,29,0,00:00:50,15,0.59,4,4,A1,9º ano,4,3
aluno141,6ve7m,Oranges,Pick a pic,2019-05-20 04:36 GMT-3,,GMT-3,04:36,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno494,zocoy,Types of sport,Vocabulary Quiz,2019-05-20 04:36 GMT-3,0.67,GMT-3,04:36,2019,05,20,zocoy,2,0,0,58,0,0,00:00:00,2,0.58,0,0,A1,9º ano,4,3
aluno356,_olympics_default,Food Adjectives,Vocabulary Quiz,2019-05-20 04:35 GMT-3,0.4,GMT-3,04:35,2019,05,20,p5bmm,6,0,0,166,0,0,00:00:00,6,0.55,0,0,A1,8º ano,3,3
aluno15,zocoy,Proudest Moment 1,Speaking Task,2019-05-20 04:35 GMT-3,,GMT-3,04:35,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,Delicious Dinners,Pick a pic,2019-05-20 04:34 GMT-3,,GMT-3,04:34,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno202,ymbb7,Places in NYC,Vocabulary Quiz,2019-05-20 04:34 GMT-3,0.75,GMT-3,04:34,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno49,eyk3i,Salty or Sweet?,Speaking Task,2019-05-20 04:33 GMT-3,,GMT-3,04:33,2019,05,20,eyk3i,89,12,0,7367,56,0,00:12:14,30,0.77,8,42,A2,8º ano,3,4
aluno141,6ve7m,Lunch Time,Pick a pic,2019-05-20 04:31 GMT-3,1,GMT-3,04:31,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno202,ymbb7,My Friends,Vocabulary Quiz,2019-05-20 04:30 GMT-3,0.83,GMT-3,04:30,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno53,eyk3i,Japan,Dialogue Quiz,2019-05-20 04:29 GMT-3,0.25,GMT-3,04:29,2019,05,20,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno57,oiqy9,Japan,Dialogue Quiz,2019-05-20 04:27 GMT-3,0.71,GMT-3,04:27,2019,05,20,oiqy9,72,9,0,5850,38,0,00:04:12,34,0.71,4,31,A1,9º ano,4,3
aluno15,zocoy,Feelings,Vocabulary Quiz,2019-05-20 04:26 GMT-3,0.67,GMT-3,04:26,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno96,ymbb7,My Feelings,Vocabulary Quiz,2019-05-20 04:26 GMT-3,0.5,GMT-3,04:26,2019,05,20,ymbb7,60,2,0,3224,20,0,00:01:12,40,0.65,0,16,A0,9º ano,4,2
aluno202,ymbb7,Colors,Pick a pic,2019-05-20 04:26 GMT-3,,GMT-3,04:26,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno222,2ziol,Dogs,Pick a pic,2019-05-20 04:24 GMT-3,,GMT-3,04:24,2019,05,20,2ziol,12,2,0,686,3,0,00:00:11,9,0.58,0,2,A1,8º ano,3,3
aluno141,6ve7m,Fruit and vegetables,Listening Quiz,2019-05-20 04:24 GMT-3,1,GMT-3,04:24,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno211,eyk3i,Past Simple II,Grammar Quiz,2019-05-20 04:24 GMT-3,0.17,GMT-3,04:24,2019,05,20,eyk3i,16,2,0,753,3,0,00:00:12,10,0.49,1,3,A1,8º ano,3,3
aluno96,ymbb7,My Body,Vocabulary Quiz,2019-05-20 04:24 GMT-3,0,GMT-3,04:24,2019,05,20,ymbb7,60,2,0,3224,20,0,00:01:12,40,0.65,0,16,A0,9º ano,4,2
aluno15,zocoy,Mothers,Pick a pic,2019-05-20 04:23 GMT-3,0.75,GMT-3,04:23,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,Preparing a Meal,Pick a pic,2019-05-20 04:22 GMT-3,,GMT-3,04:22,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno15,zocoy,Flowers,Pick a pic,2019-05-20 04:21 GMT-3,1,GMT-3,04:21,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno57,oiqy9,At My House 2,Listening Quiz,2019-05-20 04:20 GMT-3,1,GMT-3,04:20,2019,05,20,oiqy9,72,9,0,5850,38,0,00:04:12,34,0.71,4,31,A1,9º ano,4,3
aluno293,p5bmm,My School - Favorite subject,Speaking Task,2019-05-20 04:20 GMT-3,,GMT-3,04:20,2019,05,20,p5bmm,4,0,0,325,2,0,00:00:06,2,0.83,0,2,A0,8º ano,3,2
aluno202,ymbb7,Japan,Dialogue Quiz,2019-05-20 04:20 GMT-3,0.83,GMT-3,04:20,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno44,eyk3i,Travel Preferences,Speaking Task,2019-05-20 04:19 GMT-3,,GMT-3,04:19,2019,05,20,eyk3i,104,10,0,7828,55,0,00:02:10,46,0.68,11,21,A1,8º ano,3,3
aluno293,p5bmm,Sadness,Speaking Task,2019-05-20 04:19 GMT-3,,GMT-3,04:19,2019,05,20,p5bmm,4,0,0,325,2,0,00:00:06,2,0.83,0,2,A0,8º ano,3,2
aluno15,zocoy,Girls,Pick a pic,2019-05-20 04:18 GMT-3,1,GMT-3,04:18,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno96,ymbb7,Going to,Grammar Quiz,2019-05-20 04:18 GMT-3,0.6,GMT-3,04:18,2019,05,20,ymbb7,60,2,0,3224,20,0,00:01:12,40,0.65,0,16,A0,9º ano,4,2
aluno44,eyk3i,Dream Travel,Speaking Task,2019-05-20 04:18 GMT-3,,GMT-3,04:18,2019,05,20,eyk3i,104,10,0,7828,55,0,00:02:10,46,0.68,11,21,A1,8º ano,3,3
aluno222,2ziol,Japan,Speaking Task,2019-05-20 04:18 GMT-3,,GMT-3,04:18,2019,05,20,2ziol,12,2,0,686,3,0,00:00:11,9,0.58,0,2,A1,8º ano,3,3
aluno141,6ve7m,Drinks,Listening Quiz,2019-05-20 04:18 GMT-3,0.67,GMT-3,04:18,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno293,p5bmm,My Friends,Vocabulary Quiz,2019-05-20 04:16 GMT-3,1,GMT-3,04:16,2019,05,20,p5bmm,4,0,0,325,2,0,00:00:06,2,0.83,0,2,A0,8º ano,3,2
aluno15,zocoy,Types of Friends 1,Speaking Task,2019-05-20 04:16 GMT-3,,GMT-3,04:16,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno15,zocoy,Close Family,Speaking Task,2019-05-20 04:15 GMT-3,,GMT-3,04:15,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno186,6ve7m,Food,Vocabulary Quiz,2019-05-20 04:14 GMT-3,0.7,GMT-3,04:14,2019,05,20,6ve7m,15,0,0,1034,7,0,00:00:23,8,0.73,4,5,A1,9º ano,4,3
aluno141,6ve7m,Cooking,Listening Quiz,2019-05-20 04:13 GMT-3,0.83,GMT-3,04:13,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno15,zocoy,First conditional,Grammar Quiz,2019-05-20 04:12 GMT-3,1,GMT-3,04:12,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno186,6ve7m,Sweet things,Listening Quiz,2019-05-20 04:11 GMT-3,1,GMT-3,04:11,2019,05,20,6ve7m,15,0,0,1034,7,0,00:00:23,8,0.73,4,5,A1,9º ano,4,3
aluno169,stc26,Responding to Greetings,Vocabulary Quiz,2019-05-20 04:11 GMT-3,0.75,GMT-3,04:11,2019,05,20,stc26,32,0,0,1285,12,0,00:01:06,17,0.68,1,6,A0,6º ano,1,2
aluno96,ymbb7,My School - Listening,Listening Quiz,2019-05-20 04:11 GMT-3,0.67,GMT-3,04:11,2019,05,20,ymbb7,60,2,0,3224,20,0,00:01:12,40,0.65,0,16,A0,9º ano,4,2
aluno141,6ve7m,Present continuous for future,Grammar Quiz,2019-05-20 04:11 GMT-3,1,GMT-3,04:11,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno15,zocoy,Pet Peeves,Speaking Task,2019-05-20 04:09 GMT-3,,GMT-3,04:09,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno22,eyk3i,Public Proposal 1,Speaking Task,2019-05-20 04:09 GMT-3,,GMT-3,04:09,2019,05,20,eyk3i,240,24,0,18643,137,0,00:22:54,100,0.6,23,40,A2,8º ano,3,4
aluno169,stc26,Culture Tip - How's it Going?,Instructional,2019-05-20 04:09 GMT-3,,GMT-3,04:09,2019,05,20,stc26,32,0,0,1285,12,0,00:01:06,17,0.68,1,6,A0,6º ano,1,2
aluno202,ymbb7,My Feelings,Listening Quiz,2019-05-20 04:08 GMT-3,0.67,GMT-3,04:08,2019,05,20,ymbb7,16,0,4,836,2,0,00:00:07,14,0.72,0,0,A0,9º ano,4,2
aluno83,zocoy,Food,Vocabulary Quiz,2019-05-20 04:07 GMT-3,0.8,GMT-3,04:07,2019,05,20,zocoy,49,0,0,3856,30,0,00:03:20,19,0.79,11,19,A2,9º ano,4,4
aluno163,2ziol,Japan,Dialogue Quiz,2019-05-20 04:07 GMT-3,0.67,GMT-3,04:07,2019,05,20,2ziol,25,2,0,1361,7,0,00:00:14,15,0.56,4,5,A0,8º ano,3,2
aluno15,zocoy,Lending Money,Speaking Task,2019-05-20 04:07 GMT-3,,GMT-3,04:07,2019,05,20,zocoy,266,24,0,22213,168,0,00:24:26,95,0.84,23,113,A2,9º ano,4,4
aluno141,6ve7m,"Small Lunch, Big Dinner?",Speaking Task,2019-05-20 04:07 GMT-3,,GMT-3,04:07,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno169,stc26,American Greetings,Listening Quiz,2019-05-20 04:06 GMT-3,0.75,GMT-3,04:06,2019,05,20,stc26,32,0,0,1285,12,0,00:01:06,17,0.68,1,6,A0,6º ano,1,2
aluno185,ymbb7,Sadness,Speaking Task,2019-05-20 04:05 GMT-3,,GMT-3,04:05,2019,05,20,ymbb7,6,0,6,1034,4,0,00:00:11,2,0.92,0,4,A0,9º ano,4,2
aluno185,ymbb7,My Friends,Vocabulary Quiz,2019-05-20 04:04 GMT-3,1,GMT-3,04:04,2019,05,20,ymbb7,6,0,6,1034,4,0,00:00:11,2,0.92,0,4,A0,9º ano,4,2
aluno263,dg23e,Places in NYC,Vocabulary Quiz,2019-05-20 04:04 GMT-3,0.75,GMT-3,04:04,2019,05,20,dg23e,11,0,0,422,2,0,00:00:06,6,0.7,1,1,A1,7º ano,2,3
aluno141,6ve7m,Conversation at Starbucks,Dialogue Quiz,2019-05-20 04:01 GMT-3,0.57,GMT-3,04:01,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno169,stc26,My Favorite Place,Speaking Task,2019-05-20 04:00 GMT-3,,GMT-3,04:00,2019,05,20,stc26,32,0,0,1285,12,0,00:01:06,17,0.68,1,6,A0,6º ano,1,2
aluno96,ymbb7,Directions,Listening Quiz,2019-05-20 04:00 GMT-3,1,GMT-3,04:00,2019,05,20,ymbb7,60,2,0,3224,20,0,00:01:12,40,0.65,0,16,A0,9º ano,4,2
aluno141,6ve7m,Grammar,Grammar Quiz,2019-05-20 03:59 GMT-3,1,GMT-3,03:59,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno85,ymbb7,Family Ties,Vocabulary Quiz,2019-05-20 03:58 GMT-3,1,GMT-3,03:58,2019,05,20,ymbb7,78,2,0,3758,27,0,00:01:30,48,0.69,3,16,A0,9º ano,4,2
aluno44,eyk3i,My Favorite Place,Speaking Task,2019-05-20 03:58 GMT-3,,GMT-3,03:58,2019,05,20,eyk3i,104,10,0,7828,55,0,00:02:10,46,0.68,11,21,A1,8º ano,3,3
aluno141,6ve7m,Conversation at Starbucks,Dialogue Quiz,2019-05-20 03:58 GMT-3,1,GMT-3,03:58,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
aluno141,6ve7m,Conversation Practice,Instructional,2019-05-20 03:57 GMT-3,,GMT-3,03:57,2019,05,20,6ve7m,30,1,0,1820,14,0,00:01:48,13,0.86,2,9,A2,9º ano,4,4
